date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:57	25329/25329	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:34:56%20GMT	http://archive.agribankquan5.com.vn/dich-vu-nap-tien-vi-dien-tu-vnmart/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/dich-vu-nap-tien-vi-dien-tu-vnmart/index.html	(from http://archive.agribankquan5.com.vn/)
11:34:58	8345/8345	---M--	200	added ('OK')	image/jpeg	etag:%222099-569947b737a6c%22	http://archive.agribankquan5.com.vn/wp-content/uploads/thumbs/4f3c302f900e02ebeb600d0b70eb718d_12_lpac-35ys7ziobpa4qresdih69s.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/thumbs/4f3c302f900e02ebeb600d0b70eb718d_12_lpac-35ys7ziobpa4qresdih69s.jpg	(from http://archive.agribankquan5.com.vn/)
11:34:58	24909/24909	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:34:57%20GMT	http://archive.agribankquan5.com.vn/dich-vu-nap-tien-dien-thoai-di-dong-tra-truoc/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/dich-vu-nap-tien-dien-thoai-di-dong-tra-truoc/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:00	24318/24318	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:34:59%20GMT	http://archive.agribankquan5.com.vn/dich-vu-van-tin-so-du/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/dich-vu-van-tin-so-du/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:02	23203/23203	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:01%20GMT	http://archive.agribankquan5.com.vn/dich-vu-tu-dong-thong-bao-bien-dong-so-du/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/dich-vu-tu-dong-thong-bao-bien-dong-so-du/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:03	3914/3914	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:02%20GMT	http://archive.agribankquan5.com.vn/cdn-cgi/l/email-protection	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/cdn-cgi/l/email-protection.html	(from http://archive.agribankquan5.com.vn/)
11:35:04	31150/31150	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:04%20GMT	http://archive.agribankquan5.com.vn/1232-2/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/1232-2/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:05	973/973	---MCZ	200	added ('OK')	application/javascript	etag:W/%225acded19-3cd%22	http://archive.agribankquan5.com.vn/cdn-cgi/scripts/d07b1474/cloudflare-static/email-decode.min.js	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/cdn-cgi/scripts/d07b1474/cloudflare-static/email-decode.min.js	(from http://archive.agribankquan5.com.vn/)
11:35:07	27707/27707	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:06%20GMT	http://archive.agribankquan5.com.vn/ngan-hang-dau-dau-vi-the/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/ngan-hang-dau-dau-vi-the/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:19	72121/72121	---MC-	200	added ('OK')	text/javascript	date:Thu,%2012%20Apr%202018%2004:35:07%20GMT	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	E:/My%20Web%20Sites/agribankquan5.com.vn/pagead2.googlesyndication.com/pagead/js/f.txt	(from http://archive.agribankquan5.com.vn/)
11:35:19	727618/727618	---M--	200	added ('OK')	image/jpeg	etag:%22b1a42-569902cff56b6%22	http://archive.agribankquan5.com.vn/wp-content/uploads/2016/09/agribank-atm-2-mkt.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/2016/09/agribank-atm-2-mkt.jpg	(from http://archive.agribankquan5.com.vn/)
11:35:21	28303/28303	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:20%20GMT	http://archive.agribankquan5.com.vn/giu-vnd-se-co-loi-hon-usd/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/giu-vnd-se-co-loi-hon-usd/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:21	23739/23739	---M-Z	200	added ('OK')	text/css	etag:1518903977	http://maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	E:/My%20Web%20Sites/agribankquan5.com.vn/maxcdn.bootstrapcdn.com/font-awesome/4.3.0/css/font-awesome.min.css	(from http://archive.agribankquan5.com.vn/)
11:35:21	25282/25282	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:21%20GMT	http://archive.agribankquan5.com.vn/mbke-lai-suat-tien-gui-giam-co-the-la-tien-de-giam-lai-suat-cho-vay-usd/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/mbke-lai-suat-tien-gui-giam-co-the-la-tien-de-giam-lai-suat-cho-vay-usd/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:23	25060/25060	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:22%20GMT	http://archive.agribankquan5.com.vn/nhnn-bat-ngo-giam-lai-suat-tien-gui-usd-ve-0nam/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/nhnn-bat-ngo-giam-lai-suat-tien-gui-usd-ve-0nam/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:25	28996/28996	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:24%20GMT	http://archive.agribankquan5.com.vn/day-manh-thanh-toan-qua-pos/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/day-manh-thanh-toan-qua-pos/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:27	30278/30278	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:26%20GMT	http://archive.agribankquan5.com.vn/bom-manh-von-cho-du-an-cong-nghe-cao/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/bom-manh-von-cho-du-an-cong-nghe-cao/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:30	31870/31870	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:28%20GMT	http://archive.agribankquan5.com.vn/vay-ngan-hang-nhu-the-nao-loi-nhat/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/vay-ngan-hang-nhu-the-nao-loi-nhat/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:32	25458/25458	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:31%20GMT	http://archive.agribankquan5.com.vn/den-3182015-tin-dung-ca-nuoc-tang-1023/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/den-3182015-tin-dung-ca-nuoc-tang-1023/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:33	17787/17787	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Apr%202018%2004:35:33%20GMT	http://archive.agribankquan5.com.vn/wp-content/themes/jarvis/skins/skin-1/css/owl.video.play.png	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/themes/jarvis/skins/skin-1/css/owl.video.play.png	(from http://archive.agribankquan5.com.vn/wp-content/cache/autoptimize/css/autoptimize_4d6b826c79da829e8d7f8bab9c27b239.css)
11:35:35	267079/267079	---MCZ	200	added ('OK')	application/javascript	etag:%2241347-569952ae3a1bd-gzip%22	http://archive.agribankquan5.com.vn/wp-content/cache/autoptimize/js/autoptimize_d590f7ebccfb8c4e699cc513e9869873.js	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/cache/autoptimize/js/autoptimize_d590f7ebccfb8c4e699cc513e9869873.js	(from http://archive.agribankquan5.com.vn/)
11:35:35	27230/27230	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:34%20GMT	http://archive.agribankquan5.com.vn/ty-gia-usdvnd-truoc-mot-dot-song-ngan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/ty-gia-usdvnd-truoc-mot-dot-song-ngan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:36	27844/27844	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:36%20GMT	http://archive.agribankquan5.com.vn/ngan-hang-dang-mao-hiem-voi-thanh-khoan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/ngan-hang-dang-mao-hiem-voi-thanh-khoan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:37	2998/2998	---M--	200	added ('OK')	image/png	etag:%22bb6-569902cb1520e%22	http://archive.agribankquan5.com.vn/wp-content/themes/jarvis/skins/skin-1/css/mCSB_buttons.png	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/themes/jarvis/skins/skin-1/css/mCSB_buttons.png	(from http://archive.agribankquan5.com.vn/wp-content/cache/autoptimize/css/autoptimize_4d6b826c79da829e8d7f8bab9c27b239.css)
11:35:37	275164/275164	---M--	200	added ('OK')	image/png	etag:%22521954e3c387e263043c401fc3b00273%22	http://i.imgur.com/cHxXzib.png	E:/My%20Web%20Sites/agribankquan5.com.vn/i.imgur.com/cHxXzib.png	(from http://archive.agribankquan5.com.vn/)
11:35:38	26104/26104	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:37%20GMT	http://archive.agribankquan5.com.vn/tong-tai-san-nhieu-ngan-hang-sut-giam-manh/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/tong-tai-san-nhieu-ngan-hang-sut-giam-manh/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:38	208/208	---M--	200	added ('OK')	image/png	etag:%22d0-569902cb07366%22	http://archive.agribankquan5.com.vn/wp-content/themes/jarvis/skins/skin-1/css/images/ui-bg_flat_75_ffffff_40x100.png	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/themes/jarvis/skins/skin-1/css/images/ui-bg_flat_75_ffffff_40x100.png	(from http://archive.agribankquan5.com.vn/wp-content/cache/autoptimize/css/autoptimize_4d6b826c79da829e8d7f8bab9c27b239.css)
11:35:39	24351/24351	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:39%20GMT	http://archive.agribankquan5.com.vn/agribank-danh-20-000-ty-dong-uu-dai-cho-vay-khach-hang-dn/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/agribank-danh-20-000-ty-dong-uu-dai-cho-vay-khach-hang-dn/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:39	666/666	---M--	200	added ('OK')	image/png	etag:%2229a-569902cb1e296%22	http://archive.agribankquan5.com.vn/wp-content/themes/jarvis/skins/skin-1/images/icon-tag-06.png	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/themes/jarvis/skins/skin-1/images/icon-tag-06.png	(from http://archive.agribankquan5.com.vn/wp-content/cache/autoptimize/css/autoptimize_4d6b826c79da829e8d7f8bab9c27b239.css)
11:35:40	25933/25933	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:39%20GMT	http://archive.agribankquan5.com.vn/phan-khuc-can-ho-cao-cap-co-nguon-hang-moi/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/phan-khuc-can-ho-cao-cap-co-nguon-hang-moi/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:41	25950/25950	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:40%20GMT	http://archive.agribankquan5.com.vn/kieu-hoi-ve-viet-nam-chu-yeu-mua-vang-va-nha-dat/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/kieu-hoi-ve-viet-nam-chu-yeu-mua-vang-va-nha-dat/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:41	25525/25525	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:40%20GMT	http://archive.agribankquan5.com.vn/vingroup-cong-bo-phat-trien-25-trung-tam-thuong-mai-nam-2015/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/vingroup-cong-bo-phat-trien-25-trung-tam-thuong-mai-nam-2015/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:42	33195/33195	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:41%20GMT	http://archive.agribankquan5.com.vn/hai-mat-cua-kieu-hoi/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/hai-mat-cua-kieu-hoi/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:42	94699/94699	---M-Z	200	added ('OK')	text/css	etag:%22171eb-56995441c347e-gzip%22	http://archive.agribankquan5.com.vn/wp-content/cache/autoptimize/css/autoptimize_a976c79ea9c058e0404c85578bbcffae.css	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/cache/autoptimize/css/autoptimize_a976c79ea9c058e0404c85578bbcffae.css	(from http://archive.agribankquan5.com.vn/lai-suat/)
11:35:43	30196/30196	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:42%20GMT	http://archive.agribankquan5.com.vn/xoay-du-cach-chong-qua-tai-atm/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/xoay-du-cach-chong-qua-tai-atm/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:43	24940/24940	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:43%20GMT	http://archive.agribankquan5.com.vn/nhip-dap-thi-truong-1002-vn-index-xanh-diem-nhung-thanh-khoan-thap/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/nhip-dap-thi-truong-1002-vn-index-xanh-diem-nhung-thanh-khoan-thap/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:44	21872/21872	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:43%20GMT	http://archive.agribankquan5.com.vn/ty-gia/ty-gia-ngay-19-09-2011-2/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/ty-gia/ty-gia-ngay-19-09-2011-2/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:45	5806/5806	---M--	200	added ('OK')	image/jpeg	etag:%2216ae-569946ddb2d6c%22	http://archive.agribankquan5.com.vn/wp-content/uploads/thumbs/no-image-35ys7z541m8wgh7f6nncw0.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/thumbs/no-image-35ys7z541m8wgh7f6nncw0.jpg	(from http://archive.agribankquan5.com.vn/lai-suat/)
11:35:45	22947/22947	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:44%20GMT	http://archive.agribankquan5.com.vn/lai-suat/lai-suat-ca-nhan-2/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/lai-suat/lai-suat-ca-nhan-2/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:45	22908/22908	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:44%20GMT	http://archive.agribankquan5.com.vn/lai-suat/lai-suat-ca-nhan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/lai-suat/lai-suat-ca-nhan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:47	25389/25389	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:46%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:47	26915/26915	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:46%20GMT	http://archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/tin-tuc/tin-tuc-tong-hop/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:48	15139/15139	---M--	200	added ('OK')	image/jpeg	etag:%223b23-569946ded4e0c%22	http://archive.agribankquan5.com.vn/wp-content/uploads/thumbs/agribank-atm-2-mkt-35ys7zw93yjrf9saat6tj4.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/thumbs/agribank-atm-2-mkt-35ys7zw93yjrf9saat6tj4.jpg	(from http://archive.agribankquan5.com.vn/lai-suat/)
11:35:49	17651/17651	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:48%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/tai-khoan-tien-gui-thanh-toan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/tai-khoan-tien-gui-thanh-toan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:49	22283/22283	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:48%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/tiet-kiem-khach-hang-ca-nhan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/tiet-kiem-khach-hang-ca-nhan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:50	19526/19526	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:49%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/giay-to-co-gia-khach-hang-ca-nhan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/giay-to-co-gia-khach-hang-ca-nhan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:50	2359/2359	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Apr%202018%2004:35:49%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdiem-giao-dich%2F	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed5fdb.json	(from http://archive.agribankquan5.com.vn/diem-giao-dich/)
11:35:51	21329/21329	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:50%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/cho-vay-ca-nhan-ho-gia-dinh/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/cho-vay-ca-nhan-ho-gia-dinh/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:51	16583/16583	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:50%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/chiet-khau-giay-to-co-gia/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/chiet-khau-giay-to-co-gia/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:52	18648/18648	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:51%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/thanh-toan-trong-nuoc/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/thanh-toan-trong-nuoc/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:52	2477/2477	---M-Z	200	added ('OK')	text/xml	date:Thu,%2012%20Apr%202018%2004:35:51%20GMT	http://archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Farchive.agribankquan5.com.vn%2Fdiem-giao-dich%2F&format=xml	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-json/oembed/1.0/embed2d9b	(from http://archive.agribankquan5.com.vn/diem-giao-dich/)
11:35:52	19065/19065	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:52%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/dich-vu-chuyen-tien-nuoc-ngoai-va-kieu-hoi/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/dich-vu-chuyen-tien-nuoc-ngoai-va-kieu-hoi/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:53	16559/16559	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:52%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/mua-ban-ngoai-te-khach-hang-ca-nhan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/mua-ban-ngoai-te-khach-hang-ca-nhan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:54	24371/24371	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:53%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/dich-vu-the-khach-hang-ca-nhan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/dich-vu-the-khach-hang-ca-nhan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:54	7902/7902	---M--	200	added ('OK')	image/jpeg	etag:%221ede-569949c120889%22	http://archive.agribankquan5.com.vn/wp-content/uploads/thumbs/no-image-35ys7z54m4wa7hjkefdnnk.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/thumbs/no-image-35ys7z54m4wa7hjkefdnnk.jpg	(from http://archive.agribankquan5.com.vn/diem-giao-dich/)
11:35:55	20062/20062	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:54%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/dich-vu-khac/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-ca-nhan/dich-vu-khac/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:55	17701/17701	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:55%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-doanh-nghiep/tien-gui-khong-ky-han-tien-gui-thanh-toan/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-doanh-nghiep/tien-gui-khong-ky-han-tien-gui-thanh-toan/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:57	25301/25301	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:56%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-doanh-nghiep/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-doanh-nghiep/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:57	17576/17576	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Apr%202018%2004:35:56%20GMT	http://archive.agribankquan5.com.vn/category/khach-hang-doanh-nghiep/tien-gui-co-ky-han/	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/category/khach-hang-doanh-nghiep/tien-gui-co-ky-han/index.html	(from http://archive.agribankquan5.com.vn/)
11:35:57	10070/10070	---M--	200	added ('OK')	image/jpeg	etag:%222756-569949b66a971%22	http://archive.agribankquan5.com.vn/wp-content/uploads/thumbs/y4-35ys7zioemsxo7bnk1xpfk.jpg	E:/My%20Web%20Sites/agribankquan5.com.vn/archive.agribankquan5.com.vn/wp-content/uploads/thumbs/y4-35ys7zioemsxo7bnk1xpfk.jpg	(from http://archive.agribankquan5.com.vn/diem-giao-dich/)
